MTU,Biomass,Coal,Gas,Geothermal,Hydro,Hydro Discharge,Nuclear,Oil,Solar,Unknown,Wind,CI_avg
2019-01-01 00:00:00,286.0,1919.0,5601.0,0.0,2666.0,107.0,6073.0,158.0,31.0,437.0,3809.0,120.16471414452957
2019-01-01 01:00:00,296.0,1707.0,5573.0,0.0,2645.0,60.0,6072.0,156.0,31.0,436.0,3774.0,114.17484794004062
2019-01-01 02:00:00,298.0,1638.0,5549.0,0.0,2031.0,499.0,6073.0,155.0,23.0,435.0,3740.0,138.59081264677351
2019-01-01 03:00:00,296.0,1516.0,6036.0,0.0,1727.0,1238.0,6073.0,160.0,15.0,436.0,3697.0,171.45841711943555
2019-01-01 04:00:00,295.0,1486.0,5999.0,0.0,1854.0,1317.0,6073.0,176.0,15.0,437.0,3516.0,173.98364546836763
2019-01-01 05:00:00,292.0,1488.0,5913.0,0.0,1810.0,1317.0,6074.0,178.0,15.0,436.0,3384.0,174.97384260967019
2019-01-01 06:00:00,297.0,1495.0,5925.0,0.0,1654.0,906.0,6072.0,184.0,15.0,436.0,3367.0,156.48505148547045
2019-01-01 07:00:00,294.0,1425.0,5974.0,0.0,1579.0,846.0,6073.0,188.0,15.0,434.0,3346.0,152.2152008990313
2019-01-01 08:00:00,294.0,1456.0,5560.0,0.0,1609.0,403.0,6073.0,189.0,39.0,434.0,3345.0,132.48844456198796
2019-01-01 09:00:00,291.0,1439.0,5735.0,0.0,1639.0,533.0,6072.0,188.0,777.0,435.0,3154.0,158.23688941116555
2019-01-01 10:00:00,293.0,1465.0,6192.0,0.0,1913.0,560.0,6072.0,189.0,2084.0,437.0,2547.0,188.6476590276715
2019-01-01 11:00:00,294.0,1573.0,6631.0,0.0,1757.0,128.0,6070.0,187.0,3142.0,427.0,1930.0,195.4373297746501
2019-01-01 12:00:00,292.0,1694.0,6853.0,0.0,2008.0,74.0,6070.0,191.0,3814.0,433.0,1745.0,206.36701705715163
2019-01-01 13:00:00,290.0,1740.0,6436.0,0.0,2212.0,165.0,6072.0,195.0,3873.0,442.0,1629.0,213.54583487826804
2019-01-01 14:00:00,291.0,1716.0,6645.0,0.0,2158.0,300.0,6071.0,194.0,3821.0,440.0,1589.0,216.7699299332849
2019-01-01 15:00:00,290.0,1622.0,6124.0,0.0,2062.0,290.0,6071.0,194.0,3603.0,440.0,1507.0,215.54631847009483
2019-01-01 16:00:00,291.0,1530.0,6355.0,0.0,2257.0,381.0,6071.0,194.0,2801.0,444.0,1551.0,196.49361235008422
2019-01-01 17:00:00,276.0,1653.0,7214.0,0.0,2741.0,248.0,6071.0,192.0,1138.0,444.0,2099.0,142.2017436212972
2019-01-01 18:00:00,271.0,1994.0,7506.0,0.0,3335.0,4.0,6072.0,193.0,206.0,447.0,3047.0,109.60545974208712
2019-01-01 19:00:00,276.0,2285.0,7236.0,0.0,3598.0,1.0,6074.0,193.0,65.0,451.0,3696.0,112.03758873093669
2019-01-01 20:00:00,270.0,2320.0,6944.0,0.0,3814.0,1.0,6075.0,193.0,35.0,454.0,4377.0,112.3873309118265
2019-01-01 21:00:00,267.0,2230.0,7209.0,0.0,3787.0,1.0,6074.0,194.0,32.0,453.0,5065.0,110.73170617679921
2019-01-01 22:00:00,270.0,2154.0,7074.0,0.0,3222.0,1.0,6074.0,188.0,32.0,452.0,5710.0,113.08800623306824
2019-01-01 23:00:00,268.0,1931.0,6831.0,0.0,2507.0,1.0,6075.0,199.0,31.0,447.0,6254.0,113.46989319471145
2019-01-02 00:00:00,271.0,1595.0,5512.0,0.0,1735.0,229.0,6074.0,204.0,31.0,449.0,6621.0,126.29298284016758
2019-01-02 01:00:00,271.0,1520.0,4998.0,0.0,1499.0,1180.0,6074.0,223.0,23.0,455.0,6818.0,171.00280546467113
2019-01-02 02:00:00,272.0,1387.0,4706.0,0.0,1546.0,2446.0,6072.0,232.0,15.0,448.0,7081.0,221.9663890142608
